valueDateTimeOffset,settlementPeriod,transmissionSystemDemand,nationalDemand,B1_indicatedGeneration,B10_indicatedGeneration,B11_indicatedGeneration,B12_indicatedGeneration,B13_indicatedGeneration,B14_indicatedGeneration,B15_indicatedGeneration,B16_indicatedGeneration,B17_indicatedGeneration,B2_indicatedGeneration,B3_indicatedGeneration,B4_indicatedGeneration,B5_indicatedGeneration,B6_indicatedGeneration,B7_indicatedGeneration,B8_indicatedGeneration,B9_indicatedGeneration,B1_indicatedDemand,B10_indicatedDemand,B11_indicatedDemand,B12_indicatedDemand,B13_indicatedDemand,B14_indicatedDemand,B15_indicatedDemand,B16_indicatedDemand,B17_indicatedDemand,B2_indicatedDemand,B3_indicatedDemand,B4_indicatedDemand,B5_indicatedDemand,B6_indicatedDemand,B7_indicatedDemand,B8_indicatedDemand,B9_indicatedDemand,B1_indicatedMargin,B10_indicatedMargin,B11_indicatedMargin,B12_indicatedMargin,B13_indicatedMargin,B14_indicatedMargin,B15_indicatedMargin,B16_indicatedMargin,B17_indicatedMargin,B2_indicatedMargin,B3_indicatedMargin,B4_indicatedMargin,B5_indicatedMargin,B6_indicatedMargin,B7_indicatedMargin,B8_indicatedMargin,B9_indicatedMargin,B1_indicatedImbalance,B10_indicatedImbalance,B11_indicatedImbalance,B12_indicatedImbalance,B13_indicatedImbalance,B14_indicatedImbalance,B15_indicatedImbalance,B16_indicatedImbalance,B17_indicatedImbalance,B2_indicatedImbalance,B3_indicatedImbalance,B4_indicatedImbalance,B5_indicatedImbalance,B6_indicatedImbalance,B7_indicatedImbalance,B8_indicatedImbalance,B9_indicatedImbalance,imbalancePrice,lossOfLoadProbability,deratedMargin
2025-10-11 22:30:00+00:00,48,23385,22780,856,1029,7857,3488,869,433,28,9790,4,2387,39,2443,2456,4614,5132,9646,11583,-65,-1168,-2317,-2085,-480,-1715,-177,-2403,-998,-152,-95,-254,-462,-1011,-1461,-3930,-5013,-3357,5555,-11143,7468,2212,5181,9601,-10752,2283,-5098,-158,-7132,-5796,-11152,-10071,-15157,-16830,646,-1904,2247,-1494,-295,-3338,-764,3802,-2929,1945,16,1768,1315,2239,1617,1067,-325,134.5,0.0,13284.969
2025-10-11 23:00:00+00:00,1,23218,22350,855,1551,8457,4078,0,438,2948,12108,4,2331,22,2408,2414,3850,5542,10422,14077,-71,-1125,-2448,-2158,-470,-1631,-167,-2531,-953,-164,-101,-273,-488,-1125,-1600,-4058,-5094,-3416,6584,-8262,8414,2219,5223,11395,-6766,2365,-5077,-160,-6004,-4665,-9924,-7093,-12152,-12802,649,-1328,2875,-950,-1142,-3264,2171,6156,-2875,1897,-1,1745,1294,1444,2017,1875,2262,138.4634276733766,0.0,16576.227
2025-10-11 23:30:00+00:00,2,22535,22001,822,1550,8388,4074,1,438,2813,11897,4,2270,22,2344,2349,3781,5473,10353,13866,-70,-1086,-2311,-1974,-457,-1544,-159,-2391,-927,-162,-100,-269,-477,-1018,-1478,-3742,-4749,-3419,6629,-8421,8616,2238,5280,11407,-7065,2409,-5083,-160,-6014,-4682,-10035,-7220,-12488,-13323,619,-1285,2965,-754,-1124,-3207,2048,6110,-2831,1842,-1,1691,1246,1486,2075,2142,2437,143.9,0.0,17619.057
2025-10-12 00:00:00+00:00,3,22759,22000,783,1555,8301,4081,2,301,2988,11815,4,2204,22,2257,2262,3692,5384,10267,13785,-72,-1092,-2301,-1967,-462,-1510,-159,-2381,-925,-166,-102,-275,-481,-1018,-1478,-3971,-4976,-3420,6612,-8423,8597,2239,5280,11850,-7191,2409,-5084,-160,-6014,-4682,-10035,-7220,-12307,-13267,580,-1280,2878,-734,-1123,-3344,2223,6028,-2831,1776,0,1604,1160,1397,1986,1818,2118,143.9,0.0,18679.852
2025-10-12 00:30:00+00:00,4,22773,22000,741,1554,8226,4078,2,263,2988,11740,4,2134,22,2186,2191,3616,5308,10194,13712,-70,-1089,-2276,-1959,-462,-1479,-155,-2355,-918,-161,-100,-268,-469,-995,-1453,-3950,-4947,-3420,6593,-8424,8579,2239,5280,11850,-7214,2409,-5084,-160,-6014,-4682,-10035,-7220,-12294,-13275,538,-1281,2804,-737,-1123,-3382,2223,5953,-2831,1706,0,1534,1088,1321,1910,1731,2032,143.9,0.0,18730.963
2025-10-12 01:00:00+00:00,5,22114,21102,698,1567,8115,4092,2,263,3128,11630,0,2059,22,2111,2116,3538,5230,10083,13598,-69,-1078,-2270,-1946,-458,-1462,-159,-2349,-915,-166,-99,-271,-471,-992,-1449,-4171,-5166,-3428,6721,-8641,8788,2285,5425,12044,-7448,2522,-5101,-161,-6041,-4727,-10127,-7356,-12385,-13497,504,-1155,2909,-531,-1078,-3237,2394,6074,-2722,1649,0,1485,1058,1335,1968,1708,2134,143.9,0.0,19514.13
2025-10-12 01:30:00+00:00,6,21540,20498,656,1567,8021,4093,2,263,3128,11536,0,1987,22,2036,2041,3456,5148,9991,13506,-68,-1064,-2246,-1933,-453,-1453,-181,-2324,-912,-164,-98,-268,-464,-978,-1430,-4158,-5148,-3433,6800,-8812,8921,2318,5523,12064,-7630,2598,-5112,-162,-6058,-4756,-10207,-7466,-12613,-13812,467,-1079,2960,-401,-1048,-3139,2414,6135,-2646,1588,1,1427,1012,1314,1977,1806,2318,90.4,0.0,20047.197
2025-10-12 02:00:00+00:00,7,20989,19949,611,1569,7960,4096,3,263,2827,11453,0,1908,22,1954,1959,3366,5082,9931,13424,-96,-1053,-2278,-1935,-443,-1446,-193,-2355,-903,-191,-97,-331,-526,-1037,-1485,-4175,-5155,-3438,6875,-8885,9040,2359,5608,11788,-7737,2660,-5118,-163,-6061,-4752,-10232,-7494,-12802,-14098,427,-1008,3032,-280,-1019,-3050,2132,6194,-2577,1519,2,1361,957,1280,1994,1948,2516,87.48,0.0,20025.516
2025-10-12 02:30:00+00:00,8,21039,20001,575,1569,7891,4096,3,263,2830,11385,0,1841,21,1887,1891,3288,5005,9863,13357,-96,-1043,-2353,-1926,-440,-1440,-205,-2430,-899,-240,-96,-409,-604,-1116,-1564,-4245,-5221,-3437,6869,-8873,9028,2356,5600,11786,-7713,2653,-5116,-162,-6059,-4748,-10226,-7485,-12839,-14115,390,-1014,2950,-291,-1022,-3058,2133,6112,-2583,1451,0,1292,886,1197,1909,1863,2425,85.43,0.0,20020.543
2025-10-12 03:00:00+00:00,9,20908,19870,529,1569,7809,4095,3,263,2684,11304,0,1765,21,1811,1816,3198,4915,9783,13278,-96,-1082,-2628,-1992,-453,-1436,-208,-2704,-939,-399,-96,-619,-822,-1366,-1814,-4553,-5569,-3439,6908,-8901,9068,2362,5621,11644,-7740,2669,-5119,-163,-6063,-4755,-10239,-7505,-12882,-14174,346,-998,2900,-264,-1016,-3037,1991,6065,-2567,1378,1,1220,818,1120,1839,1830,2412,84.79,0.0,19780.652
2025-10-12 03:30:00+00:00,10,20633,19597,485,1570,7725,4097,3,263,2684,11221,0,1692,21,1739,1743,3104,4822,9698,13194,-97,-1105,-2521,-2100,-453,-1487,-240,-2598,-956,-345,-97,-517,-722,-1256,-1704,-4472,-5505,-3441,6965,-9008,9153,2378,5665,11654,-7843,2704,-5124,-163,-6071,-4768,-10296,-7575,-13027,-14349,304,-962,2882,-204,-1002,-2993,2001,6052,-2532,1310,1,1156,758,1054,1787,1847,2469,71.23,0.0,20114.564
2025-10-12 04:00:00+00:00,11,20581,19547,445,1516,7655,4062,3,263,2390,11151,0,1626,21,1671,1676,3019,4737,9628,13124,-69,-1147,-2524,-2172,-487,-1536,-222,-2603,-1056,-372,-99,-499,-701,-1233,-1689,-4534,-5669,-3442,7012,-9044,9274,2419,5681,11275,-7858,2732,-5125,-163,-6073,-4771,-10301,-7583,-13122,-14452,265,-1010,2824,-228,-999,-2985,1708,5995,-2526,1245,1,1090,694,974,1710,1797,2426,66.05,0.0,19879.178
2025-10-12 04:30:00+00:00,12,20532,19500,404,1538,7575,4090,3,267,2393,11072,0,1561,21,1608,1613,2946,4664,9551,13048,-72,-1202,-2436,-2270,-521,-1583,-272,-2539,-1084,-236,-102,-345,-553,-1100,-1570,-4492,-5679,-3442,7027,-9077,9295,2430,5690,11277,-7894,2738,-5126,-163,-6074,-4773,-10314,-7598,-13167,-14507,224,-982,2755,-190,-997,-2973,1713,5928,-2520,1181,1,1028,633,906,1644,1739,2376,66.05,0.0,20108.047
2025-10-12 05:00:00+00:00,13,21127,20277,379,1559,7612,4124,3,268,2550,11109,0,1509,21,1573,1578,2903,4621,9587,13083,-76,-1183,-2453,-2119,-500,-1608,-172,-2541,-1022,-176,-106,-290,-508,-1075,-1569,-4254,-5364,-3435,6919,-8858,9120,2382,5563,11407,-7668,2683,-5111,-162,-6051,-4735,-10231,-7477,-13078,-14355,192,-1059,2605,-322,-1036,-3098,1844,5765,-2618,1114,0,970,560,784,1484,1674,2199,134.5,0.0,18900.559
2025-10-12 05:30:00+00:00,14,21529,20768,345,1562,7610,4141,4,265,2552,11195,0,1448,20,1513,1518,2839,4557,9583,13168,-82,-1263,-2591,-2241,-532,-1719,-183,-2684,-1086,-188,-112,-308,-541,-1141,-1657,-4383,-5562,-3431,6857,-8739,9046,2358,5481,11390,-7542,2621,-5102,-162,-6037,-4711,-10181,-7403,-12985,-14192,154,-1118,2484,-410,-1059,-3180,1829,5725,-2680,1044,-1,896,476,670,1346,1581,2125,66.05,0.0,18794.44
2025-10-12 06:00:00+00:00,15,22608,22065,343,1564,7502,4137,3,264,2422,11479,0,1425,19,1505,1510,2847,4541,9474,13452,-88,-1344,-2736,-2384,-572,-1827,-277,-2837,-1166,-200,-118,-326,-571,-1200,-1746,-4383,-5649,-3419,6678,-8536,8767,2292,5274,11179,-7292,2471,-5077,-160,-5998,-4653,-10054,-7237,-12886,-13896,140,-1279,2064,-692,-1125,-3392,1612,5675,-2843,996,-4,851,404,545,1134,1260,2012,66.05,0.0,17008.998
2025-10-12 06:30:00+00:00,16,23343,22800,330,1565,7459,4138,2,398,2602,11499,0,1391,20,1469,1474,2808,4503,9433,13473,-91,-1386,-2805,-2421,-586,-1896,-244,-2910,-1216,-207,-121,-337,-586,-1226,-1796,-4509,-5830,-3412,6585,-8358,8608,2255,5155,11214,-7102,2378,-5063,-160,-5976,-4617,-9979,-7126,-12615,-13519,120,-1371,1844,-848,-1163,-3377,1767,5506,-2936,948,-3,793,332,431,985,952,1660,111.27193916948931,0.0,16685.074
2025-10-12 07:00:00+00:00,17,24374,23874,333,1561,7528,4168,2,437,3777,11821,60,1373,59,1489,1493,2821,4540,9505,13858,-94,-1427,-2906,-2499,-603,-1963,-207,-3015,-1262,-214,-124,-348,-605,-1266,-1859,-4652,-6022,-3403,6461,-8074,8388,2199,4976,12040,-6826,2243,-5043,-159,-5945,-4565,-9870,-6940,-12196,-12972,114,-1510,1654,-1048,-1217,-3512,2948,5552,-3011,910,35,782,299,335,860,633,1500,122.8,0.0,16126.831
2025-10-12 07:30:00+00:00,18,24631,24131,320,1543,7514,4133,2,441,4145,11846,60,1334,59,1475,1479,2804,4523,9496,13888,-96,-1433,-2952,-2519,-599,-2010,-210,-3062,-1285,-217,-126,-352,-613,-1287,-1887,-4725,-6120,-3400,6426,-8011,8294,2184,4933,12270,-6754,2210,-5038,-158,-5938,-4552,-9844,-6901,-12099,-12833,98,-1561,1578,-1138,-1230,-3549,3308,5511,-3044,866,34,761,272,292,804,530,1400,126.00005550467627,0.0,16031.633
2025-10-12 08:00:00+00:00,19,25000,24500,341,1555,7552,4135,2,455,5005,11907,87,1331,59,1497,1509,2847,4568,9536,13978,-97,-1427,-3031,-2519,-589,-2064,-213,-3143,-1295,-219,-127,-356,-625,-1325,-1938,-4841,-6247,-3403,6379,-7842,8209,2166,4872,13119,-6550,2164,-5002,-158,-5898,-4505,-9731,-6770,-11597,-12249,116,-1595,1527,-1215,-1248,-3595,4155,5477,-3063,856,34,772,284,297,793,436,1303,146.5,0.0,16102.769
2025-10-12 08:30:00+00:00,20,24857,24357,332,1557,7553,4142,2,460,5025,11901,106,1295,58,1460,1472,2822,4552,9539,13992,-97,-1396,-3072,-2474,-566,-2089,-213,-3182,-1277,-219,-127,-356,-629,-1341,-1952,-4894,-6282,-3404,6382,-7867,8217,2172,4895,13124,-6571,2182,-4999,-158,-5896,-4506,-9740,-6786,-11637,-12303,108,-1575,1562,-1177,-1241,-3567,4180,5508,-3026,823,33,739,254,287,799,491,1390,146.5,0.0,16232.189
2025-10-12 09:00:00+00:00,21,24330,23830,324,1571,7467,4089,1,445,5139,11809,38,1265,59,1418,1419,2744,4465,9454,13834,-116,-1353,-3114,-2420,-535,-2109,-212,-3223,-1261,-238,-127,-374,-697,-1412,-2022,-4946,-6316,-3409,6431,-8018,8295,2186,4981,13256,-6720,2248,-5044,-159,-5946,-4567,-9828,-6900,-11849,-12580,105,-1495,1603,-1118,-1216,-3496,4312,5551,-3028,803,35,712,227,262,791,598,1499,146.5,0.0,16514.877
2025-10-12 09:30:00+00:00,22,23870,23370,290,1576,7364,4095,2,446,5156,11698,5,1212,58,1309,1311,2634,4355,9351,13689,-116,-1304,-3100,-2347,-503,-2116,-210,-3206,-1240,-239,-127,-375,-697,-1407,-2020,-4941,-6288,-3413,6486,-8103,8374,2206,5055,13271,-6801,2304,-5052,-159,-5960,-4589,-9875,-6970,-11967,-12750,75,-1432,1611,-1013,-1192,-3421,4344,5559,-3003,758,34,617,141,199,751,662,1587,146.5,0.0,17315.736
2025-10-12 10:00:00+00:00,23,23777,23277,261,1583,7324,4070,3,442,5161,11409,4,1162,58,1257,1258,2563,4283,9297,13386,-95,-1260,-3023,-2255,-471,-2113,-207,-3127,-1206,-217,-125,-351,-624,-1337,-1949,-4866,-6175,-3414,6484,-8070,8356,2202,5069,13242,-6763,2315,-5054,-159,-5973,-4596,-9855,-6954,-11916,-12705,47,-1413,1594,-1018,-1186,-3410,4353,5294,-2992,710,34,567,93,138,693,642,1331,146.5,0.0,17131.35
2025-10-12 10:30:00+00:00,24,23275,22775,239,1598,7308,4087,6,444,5170,11365,0,1125,57,1200,1202,2513,4232,9282,13339,-142,-1216,-3121,-2224,-445,-2110,-205,-3222,-1193,-262,-124,-396,-717,-1432,-2044,-4956,-6250,-3419,6549,-8222,8455,2228,5150,13256,-6915,2378,-5070,-160,-5993,-4627,-9909,-7032,-12125,-12978,30,-1335,1699,-894,-1158,-3327,4379,5379,-2933,683,34,525,62,139,717,810,1539,149.0,0.0,17640.244
2025-10-12 11:00:00+00:00,25,23505,22850,219,1613,7199,4096,13,447,5175,11260,0,1091,17,1127,1130,2442,4176,9177,13238,-123,-1249,-3148,-2269,-436,-2123,-212,-3248,-1214,-247,-123,-416,-694,-1408,-2021,-5129,-6443,-3418,6558,-8163,8445,2223,5137,13252,-6844,2369,-5068,-160,-5991,-4623,-9901,-7021,-11898,-12730,9,-1329,1572,-901,-1154,-3336,4381,5254,-2942,647,-6,450,-14,60,650,523,1245,151.0,0.0,17438.82
2025-10-12 11:30:00+00:00,26,23049,22394,219,1620,7219,4109,17,448,5180,11283,0,1081,19,1118,1122,2432,4197,9201,13265,-123,-1224,-3144,-2192,-424,-2114,-207,-3243,-1226,-247,-123,-448,-725,-1466,-2074,-5099,-6424,-3422,6635,-8321,8558,2246,5211,13268,-6998,2426,-5077,-160,-6004,-4645,-9948,-7122,-12140,-13025,13,-1265,1702,-790,-1128,-3261,4402,5395,-2885,646,-4,454,0,97,740,713,1503,151.0,0.0,17980.293
2025-10-12 12:00:00+00:00,27,22789,22135,215,1484,7220,4034,21,448,5187,11314,0,1068,19,1106,1109,2418,4189,9208,13302,-122,-1176,-3094,-2171,-418,-2106,-309,-3191,-1236,-246,-122,-446,-733,-1461,-2062,-5038,-6371,-3424,6657,-8497,8560,2259,5253,13276,-7146,2459,-5082,-160,-6012,-4658,-9974,-7273,-12348,-13238,11,-1368,1765,-810,-1111,-3219,4417,5492,-2852,638,-4,450,0,109,771,815,1672,144.17,0.0,17870.889
2025-10-12 12:30:00+00:00,28,22614,21850,214,1404,7248,4069,20,448,5185,11347,0,1060,19,1097,1101,2408,4208,9242,13342,-122,-1195,-3271,-2194,-409,-2108,-362,-3369,-1204,-245,-122,-442,-729,-1493,-2091,-5316,-6617,-3427,6697,-8549,8622,2277,5299,13328,-7197,2495,-5087,-161,-6020,-4672,-9988,-7301,-12341,-13266,13,-1412,1862,-714,-1098,-3173,4425,5599,-2816,635,-3,449,6,128,833,843,1747,131.09446892349422,0.0,18467.01
2025-10-12 13:00:00+00:00,29,22983,22219,209,1417,7313,4191,25,446,4992,11347,0,1050,19,1088,1091,2398,4223,9314,13348,-91,-1150,-3148,-2118,-416,-2106,-334,-3245,-1199,-207,-121,-353,-630,-1344,-1954,-5179,-6475,-3424,6656,-8543,8540,2256,5240,13125,-7254,2447,-5080,-160,-6009,-4654,-9992,-7286,-12285,-13225,5,-1446,1838,-671,-1111,-3234,4220,5504,-2863,618,-4,429,-22,81,792,780,1565,105.5,0.0,17916.422
2025-10-12 13:30:00+00:00,30,23564,22805,212,1638,7332,4660,167,445,4985,11374,0,1050,19,1087,1090,2397,4225,9337,13379,-91,-1159,-3180,-2139,-426,-2103,-334,-3278,-1200,-206,-121,-336,-610,-1367,-1964,-5208,-6505,-3418,6585,-8348,8407,2229,5145,13105,-7046,2374,-5075,-160,-5998,-4631,-9897,-7163,-12022,-12875,2,-1298,1715,-327,-998,-3330,4193,5380,-2936,607,-4,411,-52,20,706,595,1305,67.71,0.0,17312.693
2025-10-12 14:00:00+00:00,31,24094,23594,236,1846,7438,4973,248,444,4776,11120,0,1072,19,1110,1113,2421,4225,9449,13131,-90,-1152,-3076,-2096,-413,-2103,-215,-3174,-1144,-204,-120,-333,-602,-1324,-1935,-4840,-6082,-3411,6482,-8225,8217,2192,4978,12869,-7295,2282,-5060,-159,-5955,-4580,-9819,-7071,-12352,-13486,19,-1190,1631,-183,-957,-3459,3957,4923,-3036,614,-5,411,-68,-37,587,679,915,130.0,0.0,16186.025
2025-10-12 14:30:00+00:00,32,25007,24507,259,2069,7619,5208,471,442,4760,11588,0,1089,19,1127,1129,2439,4242,9785,13754,-90,-1199,-3078,-2153,-446,-2100,-208,-3179,-1171,-204,-120,-333,-606,-1363,-1963,-4911,-6183,-3407,6367,-8025,8019,2147,4830,12838,-7079,2167,-5047,-158,-5933,-4540,-9730,-6937,-12042,-13043,34,-1082,1592,-143,-779,-3609,3910,5156,-3151,614,-6,402,-96,-112,466,682,1075,82.67,0.0,15805.767
2025-10-12 15:00:00+00:00,33,26455,25812,291,2464,8153,5741,861,440,4402,11867,5,1119,19,1159,1161,2480,4283,10568,14287,-91,-1242,-3108,-2215,-465,-2113,-208,-3356,-1209,-205,-121,-334,-614,-1390,-2003,-4961,-6418,-3391,6204,-7735,7738,2081,4618,12444,-7085,2003,-5018,-157,-5891,-4472,-9593,-6736,-11596,-12728,54,-851,1812,110,-455,-3823,3507,4957,-3310,619,-7,396,-128,-204,310,990,804,135.0,0.0,14291.766
2025-10-12 15:30:00+00:00,34,27875,27232,310,2490,8810,5892,877,451,4396,12526,7,1137,31,1211,1213,2538,4341,11742,15464,-92,-1314,-3073,-2330,-509,-2131,-215,-3323,-1240,-209,-122,-340,-629,-1388,-2012,-4966,-6456,-3378,6025,-7580,7439,2010,4388,12396,-6910,1824,-4991,-155,-5850,-4402,-9448,-6521,-11280,-12212,60,-1004,2127,-43,-510,-4042,3453,5250,-3487,610,3,407,-146,-291,153,1648,1261,135.32,0.0,12932.785
2025-10-12 16:00:00+00:00,35,29108,28608,486,2492,10185,6049,879,554,4799,14127,13,1393,211,1717,1724,3424,5229,13697,17652,-96,-1386,-3155,-2449,-552,-2155,-220,-3265,-1273,-217,-126,-353,-651,-1429,-2066,-5110,-6493,-3368,5866,-7482,7183,1932,4256,12770,-6715,1652,-4967,-154,-5812,-4337,-9356,-6362,-11048,-11709,224,-1176,3170,-180,-576,-4161,3809,6640,-3655,840,182,873,298,455,834,3102,2894,135.0,0.0,12551.518
2025-10-12 16:30:00+00:00,36,30525,30025,573,2506,10503,6030,884,558,4821,14449,25,1496,217,1886,1892,3631,5454,14032,18002,-97,-1443,-3185,-2536,-588,-2175,-225,-3299,-1309,-220,-127,-357,-661,-1448,-2088,-5167,-6589,-3355,5688,-7154,6885,1861,4028,12722,-6370,1474,-4940,-152,-5771,-4267,-9220,-6156,-10546,-11012,298,-1340,3146,-502,-642,-4387,3783,6598,-3821,916,186,1001,396,517,845,2921,2526,151.0,0.0,11277.981
2025-10-12 17:00:00+00:00,37,31900,31400,699,2666,11031,6346,918,607,4709,15093,168,1831,216,2299,2316,4074,5898,14714,18944,-100,-1483,-3234,-2612,-613,-2204,-231,-3350,-1331,-227,-130,-367,-675,-1474,-2125,-5235,-6682,-3347,5517,-6814,6606,1789,3803,12361,-5920,1301,-4894,-151,-5711,-4180,-9068,-5937,-10041,-10223,412,-1353,3343,-481,-677,-4561,3624,6888,-3851,1225,184,1374,753,820,1081,3102,2771,154.0,0.0,9843.547
2025-10-12 17:30:00+00:00,38,32206,31706,714,2696,11106,6378,936,616,4732,15184,185,1853,217,2308,2326,4082,5906,14796,19058,-102,-1546,-3298,-2715,-645,-2241,-236,-3416,-1369,-230,-132,-373,-687,-1500,-2161,-5334,-6821,-3344,5476,-6743,6552,1772,3754,12351,-5851,1262,-4888,-151,-5702,-4165,-9037,-5891,-9937,-10081,424,-1362,3344,-514,-674,-4601,3637,6901,-3873,1241,185,1374,748,797,1043,3073,2730,154.0,0.0,9559.286
2025-10-12 18:00:00+00:00,39,32950,32450,707,2634,11108,6268,877,628,4652,15100,76,1844,217,2229,2248,3985,5838,14722,18790,-101,-1565,-3296,-2746,-658,-2242,-237,-3416,-1383,-228,-131,-370,-683,-1493,-2152,-5320,-6824,-3337,5294,-6580,6285,1678,3671,12335,-5755,1161,-4878,-150,-5694,-4133,-9001,-5818,-9681,-9791,410,-1518,3167,-783,-770,-4710,3532,6625,-4076,1218,184,1273,633,624,863,2728,2084,85.01,0.0,8985.532
2025-10-12 18:30:00+00:00,40,32663,32163,701,2635,10848,6257,877,599,4592,14846,76,1814,202,2147,2158,3871,5675,14481,18554,-99,-1550,-3250,-2713,-649,-2226,-235,-3369,-1373,-223,-129,-361,-670,-1465,-2116,-5269,-6761,-3340,5306,-6652,6325,1692,3728,12344,-5839,1196,-4883,-150,-5703,-4148,-9030,-5862,-9803,-9960,407,-1481,2976,-733,-756,-4692,3481,6445,-4040,1193,169,1200,558,539,743,2592,1994,135.0,0.0,9263.525
2025-10-12 19:00:00+00:00,41,31606,31106,560,2578,10321,6149,878,557,3846,14158,26,1502,63,1681,1689,3366,5170,13643,17506,-96,-1525,-3195,-2664,-637,-2196,-231,-3310,-1340,-218,-126,-354,-657,-1441,-2086,-5177,-6632,-3350,5421,-6933,6547,1748,3889,11691,-6310,1330,-4903,-151,-5733,-4199,-9138,-6021,-10221,-10702,276,-1404,2704,-615,-702,-4563,2771,6029,-3956,901,31,764,140,142,397,2138,1482,144.0,0.0,9471.621
2025-10-12 19:30:00+00:00,42,30257,29757,568,2584,10212,6138,876,549,3788,14053,14,1508,63,1688,1696,3315,5119,13461,17315,-93,-1477,-3114,-2592,-615,-2143,-224,-3226,-1300,-212,-123,-345,-639,-1401,-2029,-5047,-6459,-3362,5591,-7214,6840,1815,4107,11737,-6618,1500,-4929,-153,-5773,-4265,-9276,-6225,-10670,-11350,296,-1228,2920,-337,-637,-4353,2759,6271,-3798,933,33,811,213,229,550,2447,1975,103.18,0.0,11366.138
2025-10-12 20:00:00+00:00,43,29856,28654,557,2572,10142,6137,876,549,3179,13911,6,1489,62,1670,1678,3238,5043,13391,17167,-91,-1417,-2995,-2503,-590,-2068,-558,-3462,-1248,-206,-121,-336,-616,-1340,-1945,-4859,-6574,-3372,5752,-7399,7108,1890,4286,10826,-6540,1639,-4950,-154,-5805,-4319,-9388,-6392,-10991,-11547,295,-1101,3116,-102,-582,-4174,1845,6054,-3667,935,33,825,249,264,641,2779,2027,135.0,0.0,12124.13
2025-10-12 20:30:00+00:00,44,28933,27731,557,2560,10101,6125,858,530,3177,13873,0,1486,63,1661,1668,3193,4999,13306,17078,-89,-1361,-2907,-2409,-564,-2007,-591,-3370,-1202,-202,-119,-329,-599,-1301,-1885,-4694,-6359,-3380,5868,-7616,7308,1936,4436,10692,-6777,1755,-4968,-155,-5831,-4365,-9482,-6531,-11323,-12016,303,-997,3297,84,-554,-4043,1874,6253,-3557,950,35,842,285,313,736,3030,2406,115.92045454545455,0.0,12866.747
2025-10-12 21:00:00+00:00,45,27706,26105,515,2565,9458,5945,856,482,3122,13233,0,1441,62,1529,1535,3033,4839,12676,16452,-86,-1305,-2873,-2317,-544,-1924,-961,-3403,-1146,-195,-116,-319,-578,-1254,-1866,-4595,-6271,-3395,6076,-7804,7666,2018,4609,10366,-6921,1960,-4999,-156,-5878,-4444,-9648,-6777,-11713,-12569,276,-787,3046,252,-474,-3828,1547,5959,-3352,936,35,757,231,319,822,2992,2532,116.16,0.0,14094.868
2025-10-12 21:30:00+00:00,46,26233,24632,439,2569,8785,5786,856,435,3119,12557,0,1365,60,1451,1458,2921,4728,12020,15792,-83,-1257,-2766,-2234,-525,-1842,-969,-3292,-1101,-189,-113,-310,-555,-1196,-1763,-4410,-6036,-3408,6264,-7962,7994,2088,4848,10387,-7105,2145,-5026,-158,-5921,-4517,-9799,-6999,-12054,-13122,213,-598,2728,408,-401,-3636,1595,5662,-3167,887,35,722,227,358,933,2872,2619,67.53,0.0,14470.943
2025-10-12 22:00:00+00:00,47,23531,22929,274,1179,6462,4072,866,433,1607,9171,0,1196,20,1230,1237,2680,3088,9317,12026,-80,-1194,-2604,-2132,-491,-1757,-200,-2695,-1051,-183,-110,-301,-539,-1163,-1686,-4281,-5422,-3353,5512,-9698,7364,2180,5822,10160,-9302,2251,-4999,-158,-5960,-4629,-10001,-8685,-13751,-15388,63,-1773,816,-942,-305,-3362,810,3145,-2952,751,-3,551,89,290,-450,686,45,67.53,0.0,12220.03
2025-10-12 22:30:00+00:00,48,22772,22170,262,1174,6359,3741,866,433,909,8441,0,1177,20,1214,1221,2642,3050,8651,10733,-78,-1156,-2512,-2080,-474,-1666,-191,-2598,-1008,-180,-108,-296,-523,-1121,-1628,-4130,-5225,-3360,5598,-9881,7517,2217,5944,10141,-9500,2347,-5013,-158,-5982,-4666,-10079,-8800,-14028,-15776,58,-1682,896,-1110,-268,-3240,138,2610,-2856,746,-3,557,110,330,-373,297,-863,67.53,0.0,13339.605
2025-10-12 23:00:00+00:00,1,24693,21840,246,2419,7780,5677,856,433,3706,10952,0,1156,25,1228,1236,2681,4349,10923,14095,-70,-1113,-2802,-2156,-462,-1575,-1035,-3432,-966,-162,-100,-542,-758,-1399,-1894,-4781,-6377,-3421,6579,-9718,8380,2243,5940,10791,-8879,2390,-4969,-161,-6796,-5431,-10723,-8075,-13052,-14385,45,-396,2097,758,-261,-3186,2108,4361,-2815,732,3,356,-83,103,677,1960,1392,95.0,0.0,17157.857
2025-10-12 23:30:00+00:00,2,24254,21602,249,2332,7764,5385,856,433,3709,10938,0,1163,26,1233,1241,2669,4337,10937,14111,-69,-1078,-2623,-1976,-450,-1508,-1047,-3250,-938,-159,-99,-491,-700,-1266,-1747,-4573,-6139,-3423,6610,-9860,8558,2256,5978,10800,-9026,2420,-4973,-161,-6801,-5441,-10821,-8184,-13226,-14595,50,-453,2211,642,-249,-3148,2120,4481,-2785,743,4,366,-68,189,774,2137,1604,71.03,0.0,17477.588
